timestamp,vehicle_id,lat,lon,speed,soc,battery_energy,rpm,odometer,direction
15:31:00,nandi_2,16.04149613,80.3397803615,1.8,,7285,2927,151,
15:31:01,nandi_2,16.0414936545,80.33979034266666,2.3000000000000003,,7284,2964,151,
15:31:02,nandi_2,16.0414875545,80.33980042066666,2.5,,7283,2959,151,
15:31:03,nandi_2,16.041486323,80.339806018,2.6,,7282,2910,151,
15:31:04,nandi_2,16.041486323,80.339806018,2.9000000000000004,,7281,2950,151,
15:31:05,nandi_2,16.041478358166668,80.33981976183334,3.2,,7280,2968,151,
15:31:07,nandi_2,16.041471893,80.33983699616667,3.6,,7277,2931,151,
15:31:07,nandi_2,16.041475415166666,80.339828375,0.0,,7279,2915,0,
15:31:08,nandi_2,16.041471893,80.33983699616667,3.9000000000000004,,7276,2966,151,
15:31:10,nandi_2,16.0414631095,80.33986811766667,4.4,,7272,2962,151,
15:31:10,nandi_2,16.0414656045,80.33985668683333,4.1000000000000005,,7274,2938,151,
15:31:11,nandi_2,16.0414631095,80.33986811766667,4.6000000000000005,,7271,2938,151,
15:31:13,nandi_2,16.041453845,80.33989019983333,4.800000000000001,,7269,2944,151,
15:31:13,nandi_2,16.041448945833334,80.33990185516667,5.0,,7267,2928,151,
15:31:14,nandi_2,16.041448945833334,80.33990185516667,4.9,,7266,2950,151,
15:31:19,nandi_2,16.0414273625,80.33996219366666,5.0,,7259,2942,151,
15:31:19,nandi_2,16.041419738666665,80.33997546066666,5.1000000000000005,,7258,2941,151,
15:31:20,nandi_2,16.041419738666665,80.33997546066666,5.0,,7256,2960,151,
15:31:22,nandi_2,16.041414504833334,80.34000068516667,4.7,,7254,2961,151,
15:31:22,nandi_2,16.0414101855,80.34001161366666,4.3,,7252,2954,151,
15:31:23,nandi_2,16.0414101855,80.34001161366666,4.2,,7250,2935,151,
15:31:25,nandi_2,16.041397080666666,80.34002961916667,4.5,,7249,2963,151,
15:31:25,nandi_2,16.041393586333335,80.34004544566666,4.800000000000001,,7248,2948,151,
15:31:26,nandi_2,16.041393586333335,80.34004544566666,4.800000000000001,,7246,2934,151,
15:31:28,nandi_2,16.0413858545,80.34006971,4.7,,7244,2937,151,
15:31:28,nandi_2,16.041378587666667,80.3400781375,4.7,,7242,2941,151,
15:31:29,nandi_2,16.041378587666667,80.3400781375,4.7,,7240,2928,151,
15:31:30,nandi_2,16.0413674825,80.3401000335,4.6000000000000005,,7239,2931,151,
15:31:31,nandi_2,16.041363028333333,80.34010943033333,4.5,,7237,2934,151,
15:31:32,nandi_2,16.041363028333333,80.34010943033333,,,7235,2951,,
15:31:33,nandi_2,16.041354318833335,80.34013292933334,4.4,,7235,2969,151,
15:31:34,nandi_2,16.041354318833335,80.34013292933334,4.4,,7231,2952,151,
15:31:35,nandi_2,16.041347323,80.34015928683333,4.3,,7230,2960,151,
15:31:36,nandi_2,16.041347323,80.34015928683333,4.0,,7228,2949,151,
15:31:37,nandi_2,16.041341222333333,80.34017862733333,4.2,,7226,2933,151,
15:31:39,nandi_2,16.041341222333333,80.34017862733333,0.0,,7224,2934,151,
15:31:39,nandi_2,16.041330497833332,80.34019970733333,4.6000000000000005,,7222,2944,151,
15:31:40,nandi_2,16.041325327333332,80.34021085283334,4.5,,7220,2939,151,
15:31:41,nandi_2,16.041325327333332,80.34021085283334,4.4,,7219,2949,151,
15:31:42,nandi_2,16.041318123666667,80.3402332085,4.4,,7218,2928,151,
15:31:44,nandi_2,16.041315022166668,80.34024361183333,4.6000000000000005,,7216,2928,151,
15:31:44,nandi_2,16.041315022166668,80.34024361183333,4.6000000000000005,,7214,2958,151,
15:31:45,nandi_2,16.041307363666668,80.34026653016667,4.6000000000000005,,7212,2934,151,
15:31:46,nandi_2,16.0413024165,80.34028068016667,4.6000000000000005,,7210,2940,151,
15:31:48,nandi_2,16.0413024165,80.34028068016667,4.5,,7208,2948,151,
15:31:48,nandi_2,16.041288635833332,80.34029466616667,4.5,,7206,2955,151,
15:31:49,nandi_2,16.041284398833334,80.34030741,4.4,,7204,2937,151,
15:31:51,nandi_2,16.041274687,80.34033182883333,4.5,,7202,2952,151,
15:31:51,nandi_2,16.041284398833334,80.34030741,4.5,,7204,2951,151,
15:31:52,nandi_2,16.0412683075,80.340343907,4.7,,7200,2944,151,
15:31:54,nandi_2,16.041264483833334,80.34035512666667,4.7,,7198,2921,151,
15:31:54,nandi_2,16.041264483833334,80.34035512666667,4.800000000000001,,7197,2926,151,
15:31:55,nandi_2,16.041253125833332,80.34037424133334,4.800000000000001,,7196,2936,151,
15:31:58,nandi_2,16.0412403935,80.3404078155,4.7,,7190,2940,151,
15:31:58,nandi_2,16.041253125833332,80.34037424133334,0.0,,7194,2930,151,
15:31:58,nandi_2,16.041245309333334,80.34039486866666,4.800000000000001,,7191,2885,151,
15:31:59,nandi_2,16.0412403935,80.3404078155,4.7,,7188,2881,151,
15:32:01,nandi_2,16.041232738833333,80.3404334855,4.6000000000000005,,7186,2959,151,
15:32:01,nandi_2,16.041232738833333,80.3404334855,4.6000000000000005,,7186,2959,151,
15:32:02,nandi_2,16.041222010166667,80.34045647566667,4.5,,7186,2959,151,
15:32:17,nandi_2,16.041219249,80.340468483,4.6000000000000005,,7180,2956,151,
15:32:17,nandi_2,16.0412158975,80.34047770533333,4.3,,7179,2965,151,
15:32:18,nandi_2,16.0412158975,80.34047770533333,2.3000000000000003,,7177,2969,151,
15:32:18,nandi_2,16.041207234,80.3404937,2.3000000000000003,,7176,2977,151,
15:32:18,nandi_2,16.041207419333332,80.34049171083333,0.0,,7175,2977,151,
15:32:18,nandi_2,16.041207419333332,80.34049171083333,0.0,,7175,2947,151,
15:32:18,nandi_2,16.041209412166666,80.34048933966666,0.0,,7175,2958,151,
15:32:18,nandi_2,16.041209412166666,80.34048933966666,0.0,,7175,3001,151,
15:32:18,nandi_2,16.0412064335,80.34049187533333,0.0,,7175,2977,151,
15:32:18,nandi_2,16.0412064335,80.34049187533333,0.0,,7175,2967,151,
15:32:18,nandi_2,16.0412039135,80.34049180716667,0.0,,7174,2971,151,
15:32:19,nandi_2,16.0412039135,80.34049180716667,0.0,,7174,2950,151,
15:32:19,nandi_2,16.041203019166666,80.34049188466666,0.0,,7173,2976,151,
15:32:19,nandi_2,16.0412036715,80.340492369,0.0,,7173,1161,151,
15:32:19,nandi_2,16.041204250833335,80.34049128733334,0.0,,7173,0,151,
15:32:20,nandi_2,16.041204250833335,80.34049128733334,0.0,,7173,0,151,
15:32:21,nandi_2,16.041205629,80.34049257483333,0.0,,7173,0,151,
15:32:21,nandi_2,16.041205629,80.34049257483333,0.0,,7173,0,151,
15:32:21,nandi_2,16.0412051895,80.3404922345,0.0,,7173,0,151,
15:32:22,nandi_2,16.0412051895,80.3404922345,0.4,,7173,0,151,
15:32:24,nandi_2,16.041204846333333,80.34049163483333,0.0,,7173,0,151,
15:32:24,nandi_2,16.041204846333333,80.34049163483333,0.4,,7173,0,151,
15:32:25,nandi_2,16.041204134166666,80.340489105,1.1,,7173,0,151,
15:32:27,nandi_2,16.041202947,80.34049200866667,0.2,,7173,0,151,
15:32:27,nandi_2,16.041202947,80.34049200866667,0.0,,7173,0,151,
15:32:28,nandi_2,16.0412026705,80.34049197316666,0.0,,7173,0,151,
15:32:30,nandi_2,16.041202891666668,80.34049037016666,0.0,,7173,0,151,
15:32:30,nandi_2,16.0412026705,80.34049197316666,0.0,,7173,0,151,
15:32:31,nandi_2,16.0412030085,80.34049058366666,0.0,,7173,0,151,
15:32:32,nandi_2,16.0412030085,80.34049058366666,0.0,,7173,0,151,
15:32:33,nandi_2,16.041203269833332,80.340491144,0.0,,7173,0,151,
15:32:34,nandi_2,16.041203269833332,80.340491144,0.0,,7173,0,151,
15:32:35,nandi_2,16.0412038625,80.34049244683334,0.0,,7172,0,151,
15:32:42,nandi_2,16.0412038625,80.34049244683334,0.0,,7172,0,151,
15:32:42,nandi_2,16.041202691166667,80.34049400683334,0.0,,7172,0,151,
15:32:42,nandi_2,16.041202691166667,80.34049400683334,0.0,,7172,0,151,
15:32:42,nandi_2,16.041203589333332,80.34049133833334,0.0,,7172,0,151,
15:32:43,nandi_2,16.041203589333332,80.34049133833334,0.0,,7172,0,151,
15:32:43,nandi_2,16.041203436333333,80.3404925845,0.0,,7172,0,151,
15:32:43,nandi_2,16.041203436333333,80.3404925845,0.0,,7172,0,151,
15:32:43,nandi_2,16.041203688,80.34049282283334,0.0,,7172,0,151,
15:32:44,nandi_2,16.041203688,80.34049282283334,0.0,,7172,0,151,
15:32:46,nandi_2,16.041203852833334,80.34049257483333,0.0,,7172,0,151,
15:32:46,nandi_2,16.0412038295,80.34049302316667,0.0,,7172,0,151,
15:32:47,nandi_2,16.041204590166668,80.3404911755,0.0,,7172,0,151,
15:32:48,nandi_2,16.041204590166668,80.3404911755,0.0,,7172,0,151,
15:32:50,nandi_2,16.041204806,80.34049248066667,0.0,,7172,0,151,
15:32:50,nandi_2,16.041204806,80.34049248066667,0.0,,7172,0,151,
15:32:51,nandi_2,16.041204629666666,80.34049287366666,0.0,,7172,0,151,
15:32:52,nandi_2,16.041204629666666,80.34049287366666,0.0,,7172,0,151,
15:32:53,nandi_2,16.041204982666667,80.340491814,0.0,,7172,0,151,
15:32:54,nandi_2,16.041204982666667,80.340491814,0.0,,7172,0,151,
15:32:55,nandi_2,16.041207336166668,80.3404923165,0.0,,7172,0,151,
15:32:56,nandi_2,16.041207336166668,80.3404923165,0.0,,7172,0,151,
15:32:58,nandi_2,16.041207556333333,80.34049199516667,0.0,,7172,0,151,
15:32:58,nandi_2,16.041207556333333,80.34049199516667,0.0,,7172,0,151,
15:32:59,nandi_2,16.041207098166666,80.34049105683333,0.0,,7172,0,151,
15:33:01,nandi_2,16.041207098166666,80.34049105683333,0.0,,7172,0,151,
15:33:01,nandi_2,16.04120667933333,80.3404901735,0.0,,7172,0,151,
15:33:02,nandi_2,16.04120667933333,80.3404901735,0.0,,7172,0,151,
