timestamp,lat,lon,altitude,satellites,hdop,fix_type,vehicle_direction_deg,speed_kmh,soc_percent,battery_voltage_v,battery_current_a,battery_energy_wh,motor_temp_c,motor_rpm,motor_current_rms_a,odometer_km,spray_pump_status,field_mode,travel_mode,gear_low,gear_high,drive_forward,drive_reverse,controller_temp_c,controller_voltage_v,controller_current_a,hyd_motor_temp_c,hyd_controller_temp_c,dc_voltage_v,net_current_a,slaves
10:14:59,16.031999198333335,80.35268211516667,11.192,26,0.6,GPS Fix (SPS),249.38392247961212,4.5,71,54,-29.0,15320,106.4,3013,62.7,174,0,0,1,0,1,1,0,52.5,51.910000000000004,45.900000000000006,36,49,515,32,1
10:15:00,16.031999198333335,80.35268211516667,11.192,26,0.6,GPS Fix (SPS),250.09781798335786,4.5,71,54,-31.8,15320,106.30000000000001,3016,53.400000000000006,174,0,0,1,0,1,1,0,52.6,51.99,44.5,36,49,516,45,1
10:15:01,16.032020122333332,80.352693806,10.7184,27,0.6,GPS Fix (SPS),249.58413719509701,4.5,71,54,-36.4,15319,106.30000000000001,2994,67.0,174,0,0,1,0,1,1,0,52.6,51.76,63.7,36,49,514,75,1
10:15:02,16.032020122333332,80.352693806,10.7184,27,0.6,GPS Fix (SPS),249.03140190309432,4.5,71,54,-33.6,15319,106.30000000000001,3012,64.8,174,0,0,1,0,1,1,0,52.5,51.97,47.1,36,49,516,37,1
10:15:03,16.0320403005,80.35270406433334,11.0021,27,0.6,GPS Fix (SPS),248.54305075601366,4.5,71,54,-29.5,15318,106.30000000000001,3001,59.1,174,0,0,1,0,1,1,0,52.6,51.99,42.400000000000006,36,49,516,82,1
10:15:04,16.032051486833332,80.3527085415,10.8581,27,0.6,GPS Fix (SPS),248.2734760019473,4.6000000000000005,71,54,-26.700000000000003,15318,106.30000000000001,3042,59.0,174,0,0,1,0,1,1,0,52.6,51.84,53.5,36,49,517,15,1
10:15:05,16.032051486833332,80.3527085415,10.8581,27,0.6,GPS Fix (SPS),249.2674851154879,4.5,71,54,-25.3,15318,106.30000000000001,3026,57.300000000000004,174,0,0,1,0,1,1,0,52.6,51.84,44.400000000000006,36,49,516,62,1
10:15:06,16.032071229,80.352720291,11.0597,27,0.6,GPS Fix (SPS),250.3049381044384,4.4,71,54,-26.5,15317,106.30000000000001,3005,52.0,174,0,0,1,0,1,1,0,52.6,52.03,44.7,36,49,515,75,1
10:15:07,16.032081854166666,80.3527283855,10.793,28,0.6,GPS Fix (SPS),246.3361032129185,4.6000000000000005,71,54,-22.1,15317,106.30000000000001,3012,45.6,174,0,0,1,0,1,1,0,52.6,51.95,30.8,36,49,517,57,1
10:15:08,16.032081854166666,80.3527283855,10.793,28,0.6,GPS Fix (SPS),248.51046176130336,4.6000000000000005,71,54,-23.8,15316,106.30000000000001,2975,50.6,174,0,0,1,0,1,1,0,52.6,52.050000000000004,37.7,36,49,517,80,1
10:15:09,16.032099472166667,80.35273696416667,10.3974,28,0.6,GPS Fix (SPS),249.30747075589647,4.6000000000000005,71,54,-24.3,15316,106.30000000000001,2993,48.900000000000006,174,0,0,1,0,1,1,0,52.5,51.99,33.800000000000004,36,49,517,52,1
10:15:10,16.032109035833333,80.352743488,10.6304,28,0.6,GPS Fix (SPS),246.93429027829262,4.6000000000000005,71,54,-28.1,15316,106.30000000000001,2954,54.6,174,0,0,0,0,0,0,0,52.6,51.95,36.7,37,49,517,75,1
10:15:11,16.032109035833333,80.352743488,10.6304,28,0.6,GPS Fix (SPS),247.31136033759708,4.6000000000000005,71,54,-32.7,15315,106.30000000000001,2895,43.900000000000006,174,0,0,1,0,1,1,0,52.6,51.97,43.0,37,49,516,50,1
10:15:12,16.032132249333333,80.35275571116667,11.2987,28,0.6,GPS Fix (SPS),247.000488395555,4.6000000000000005,71,54,-30.3,15315,106.30000000000001,2975,58.900000000000006,174,0,0,1,0,1,1,0,52.5,52.01,36.0,37,49,517,70,1
10:15:13,16.032132249333333,80.35275571116667,11.2987,28,0.6,GPS Fix (SPS),248.7254589569207,4.5,71,54,-37.2,15315,106.4,2969,58.6,174,0,0,1,0,1,1,0,52.6,51.86,56.800000000000004,37,49,516,57,1
10:15:14,16.032153987333334,80.352765339,12.1912,28,0.6,GPS Fix (SPS),248.8034055037901,4.5,71,54,-32.1,15314,106.4,2994,63.0,174,0,0,0,0,0,0,0,52.6,51.93,55.7,37,49,516,52,1
10:15:15,16.032153987333334,80.352765339,12.1912,28,0.6,GPS Fix (SPS),245.4036345526414,4.6000000000000005,71,54,-31.200000000000003,15314,106.30000000000001,2985,44.6,174,0,0,1,0,1,1,0,52.6,51.95,34.300000000000004,37,49,517,62,1
10:15:16,16.032175548666668,80.35277512283334,11.6845,28,0.6,GPS Fix (SPS),245.7718801738995,4.5,71,54,-37.800000000000004,15313,106.4,3008,62.7,174,0,0,1,0,1,1,0,52.6,51.78,67.4,37,49,517,75,1
10:15:17,16.032175548666668,80.35277512283334,11.6845,28,0.6,GPS Fix (SPS),247.80666000577315,4.5,71,54,-33.1,15313,106.4,3033,61.1,174,0,0,1,0,1,1,0,52.6,51.76,71.5,37,49,516,72,1
10:15:18,16.032198176166666,80.352787711,11.7697,28,0.6,GPS Fix (SPS),247.41884033701456,4.5,71,54,-23.400000000000002,15312,106.30000000000001,3039,61.0,174,0,0,1,0,1,1,0,52.6,51.84,61.2,37,49,517,55,1
10:15:19,16.032198176166666,80.352787711,11.7697,28,0.6,GPS Fix (SPS),245.9549185237372,4.4,71,54,-23.0,15312,106.30000000000001,3047,46.900000000000006,174,0,0,1,0,1,1,0,52.6,51.99,35.300000000000004,37,49,518,62,1
10:15:20,16.032217256666666,80.35279727,11.4177,28,0.6,GPS Fix (SPS),246.32872342266808,4.5,71,54,-21.200000000000003,15312,106.4,2990,40.1,174,0,0,1,0,1,1,0,52.6,52.03,19.3,37,49,516,102,1
10:15:21,16.032217256666666,80.35279727,11.4177,28,0.6,GPS Fix (SPS),244.76831636570142,4.6000000000000005,71,54,-13.5,15311,106.4,3049,40.400000000000006,174,0,0,1,0,1,1,0,52.6,52.11,8.8,37,49,518,55,1
10:15:22,16.032239238333332,80.35281396133334,11.4156,28,0.6,GPS Fix (SPS),237.2359472083873,,71,54,-23.3,15311,,2975,,,,,,,,,,,,,37,49,518,52,1
10:15:23,16.032255234333334,80.3528181165,11.9797,28,0.6,GPS Fix (SPS),235.51518493191935,4.4,71,54,-22.200000000000003,15311,106.4,2988,36.6,174,0,0,1,0,1,1,0,52.6,52.07,18.1,37,49,516,60,1
10:15:24,16.032255234333334,80.3528181165,11.9797,28,0.6,GPS Fix (SPS),236.84609715038727,4.5,71,54,-33.6,15310,106.4,2952,65.4,174,0,0,1,0,1,1,0,52.6,51.99,37.5,37,49,517,100,1
10:15:25,16.032275576333333,80.35282397166667,14.5623,27,0.6,GPS Fix (SPS),237.69940570464036,4.5,71,54,-24.8,15310,106.4,2952,62.300000000000004,174,0,0,1,0,1,1,0,52.6,51.86,58.400000000000006,37,49,517,70,1
10:15:26,16.0322905605,80.35282416116667,14.2153,27,0.6,GPS Fix (SPS),238.5148765950803,4.6000000000000005,71,54,-14.700000000000001,15310,106.4,3015,62.0,174,0,0,1,0,1,1,0,52.5,51.89,31.6,37,49,517,52,1
10:15:27,16.0322905605,80.35282416116667,14.2153,27,0.6,GPS Fix (SPS),237.72241852507733,4.5,71,54,-20.700000000000003,15309,106.4,3028,40.7,174,0,0,0,0,0,0,0,52.5,51.84,46.7,37,49,517,37,1
10:15:28,16.032310486666667,80.3528276945,14.7577,27,0.6,GPS Fix (SPS),236.53101383113324,4.4,71,54,-23.1,15309,106.5,3025,48.300000000000004,174,0,0,1,0,1,1,0,52.6,51.82,46.5,37,49,516,85,1
10:15:29,16.032322225,80.352829738,13.9102,26,0.6,GPS Fix (SPS),236.3696493188973,4.6000000000000005,71,54,-25.8,15309,106.4,3024,69.9,174,0,0,1,0,1,1,0,52.5,51.99,20.8,37,49,514,60,1
10:15:30,16.032332962833333,80.35283277183333,13.0021,26,0.6,GPS Fix (SPS),235.17935194577626,4.5,71,54,-26.5,15308,106.4,3019,53.1,174,0,0,1,0,1,1,0,52.5,51.95,40.0,37,49,516,27,1
10:15:31,16.032332962833333,80.35283277183333,13.0021,26,0.6,GPS Fix (SPS),232.81460225131252,4.6000000000000005,71,54,-20.8,15308,106.5,3051,56.7,174,0,0,1,0,1,1,0,52.6,51.74,86.10000000000001,37,49,519,75,1
10:15:32,16.0323549855,80.352834146,12.8871,27,0.6,GPS Fix (SPS),233.660112332675,4.5,71,54,-21.3,15307,106.4,3010,33.7,174,0,0,1,0,1,1,0,52.5,51.660000000000004,69.2,37,49,518,75,1
10:15:33,16.0323610175,80.35284036866666,12.2172,27,0.6,GPS Fix (SPS),231.4610156119291,4.4,71,54,-23.8,15307,106.5,3054,37.0,174,0,0,0,0,0,0,0,52.6,51.82,59.900000000000006,37,49,518,65,1
10:15:34,16.0323610175,80.35284036866666,12.2172,27,0.6,GPS Fix (SPS),230.82303488947696,4.5,71,54,-21.6,15307,106.4,2989,55.1,174,0,0,1,0,1,1,0,52.5,51.78,52.7,37,49,517,32,1
10:15:35,16.032386197666668,80.35285022,12.052,27,0.6,GPS Fix (SPS),228.929954428663,4.6000000000000005,71,54,-20.8,15306,106.5,3009,39.400000000000006,174,0,0,1,0,1,1,0,52.5,51.82,54.0,37,49,517,62,1
10:15:36,16.0323979175,80.35284991933334,12.2769,27,0.6,GPS Fix (SPS),229.49304840242797,4.5,71,54,-24.200000000000003,15306,106.4,2994,45.800000000000004,174,0,0,1,0,1,1,0,52.5,51.86,46.6,37,49,518,62,1
10:15:37,16.032409704333332,80.352853655,12.1192,27,0.6,GPS Fix (SPS),232.05845000300633,4.6000000000000005,71,54,-22.5,15306,106.5,3054,43.2,174,0,0,1,0,1,1,0,52.5,51.78,57.900000000000006,37,49,518,70,1
10:15:38,16.032422380666667,80.3528573165,11.6596,28,0.6,GPS Fix (SPS),231.23763177135072,4.4,71,54,-22.8,15305,106.4,3009,55.0,174,0,0,1,0,1,1,0,52.5,51.86,45.300000000000004,37,49,517,67,1
10:15:39,16.032422380666667,80.3528573165,11.6596,28,0.6,GPS Fix (SPS),232.36907790030102,4.5,71,54,-25.3,15305,106.5,3029,44.5,174,0,0,1,0,1,1,0,52.5,51.89,39.800000000000004,37,49,516,35,1
10:15:40,16.032446713666666,80.35286089383334,10.719,28,0.6,GPS Fix (SPS),231.77882538090546,4.5,71,54,-20.200000000000003,15305,106.5,3071,34.9,174,0,0,1,0,1,1,0,52.5,51.89,39.0,37,49,516,60,1
10:15:41,16.032446713666666,80.35286089383334,10.719,28,0.6,GPS Fix (SPS),231.6032104867936,4.5,71,54,-22.8,15304,106.5,3058,50.2,174,0,0,1,0,1,1,0,52.5,51.93,34.7,37,49,517,30,1
10:15:42,16.032466443166665,80.35287064816667,10.8817,28,0.6,GPS Fix (SPS),232.30842846463975,4.5,71,54,-21.8,15304,106.4,3005,57.800000000000004,174,0,0,1,0,1,1,0,52.5,51.86,43.400000000000006,37,49,517,67,1
10:15:43,16.032477939333333,80.35287345866666,11.0576,28,0.6,GPS Fix (SPS),232.72984487668265,4.6000000000000005,71,54,-32.6,15304,106.5,2927,42.2,174,0,0,1,0,1,1,0,52.5,51.95,37.4,37,49,516,75,1
10:15:44,16.032491712666666,80.352874041,11.6104,28,0.6,GPS Fix (SPS),233.98072218449067,4.6000000000000005,71,54,-31.0,15303,106.5,2955,60.5,174,0,0,1,0,1,1,0,52.5,51.99,22.400000000000002,37,49,518,82,1
10:15:45,16.032503686666665,80.3528756035,11.5066,28,0.6,GPS Fix (SPS),233.9610399796963,4.5,71,54,-26.5,15303,106.5,2968,56.400000000000006,174,0,0,1,0,1,1,0,52.5,51.910000000000004,44.400000000000006,37,49,515,70,1
10:15:46,16.032503686666665,80.3528756035,11.5066,28,0.6,GPS Fix (SPS),231.11492506966783,4.4,71,54,-23.3,15303,106.4,3022,55.5,174,0,0,1,0,1,1,0,52.5,51.910000000000004,72.7,37,49,517,105,1
10:15:47,16.032524323,80.35287763433334,10.2858,28,0.6,GPS Fix (SPS),233.16796874944384,4.6000000000000005,71,54,-31.200000000000003,15302,106.5,3037,63.300000000000004,174,0,0,1,0,1,1,0,52.5,51.89,33.2,37,49,518,70,1
10:15:48,16.032524323,80.35287763433334,10.2858,28,0.6,GPS Fix (SPS),236.08562761838135,4.6000000000000005,71,54,-45.6,15302,106.5,3004,74.3,174,0,0,1,0,1,1,0,52.5,51.7,42.400000000000006,37,49,516,40,1
10:15:49,16.032544363333333,80.35288083933334,9.6779,28,0.6,GPS Fix (SPS),238.92086381204052,4.5,71,54,-41.900000000000006,15301,106.5,2981,51.0,174,0,0,1,0,1,1,0,52.5,51.99,27.200000000000003,37,49,517,75,1
10:15:50,16.032554462,80.35288623766667,9.2571,28,0.6,GPS Fix (SPS),246.76435563372218,4.5,71,54,-38.2,15300,106.5,3072,71.9,174,0,0,1,0,1,1,0,52.5,51.86,31.200000000000003,37,49,517,95,1
10:15:51,16.032564944666667,80.35289023633334,9.1961,28,0.6,GPS Fix (SPS),244.20373379490104,4.6000000000000005,71,54,-33.6,15300,106.5,2967,58.1,174,0,0,1,0,1,1,0,52.5,52.09,20.0,37,49,518,67,1
10:15:52,16.032564944666667,80.35289023633334,9.1961,28,0.6,GPS Fix (SPS),235.2191533656951,4.6000000000000005,71,54,-21.3,15300,106.5,3045,47.5,174,0,0,1,0,1,1,0,52.5,52.03,25.700000000000003,37,49,517,62,1
10:15:53,16.032585618833334,80.35290364183334,9.2666,28,0.6,GPS Fix (SPS),235.27653047268063,4.5,71,54,-20.1,15299,106.60000000000001,3062,54.900000000000006,174,0,0,1,0,1,1,0,52.5,52.03,25.700000000000003,37,49,516,42,1
10:15:54,16.032597251833334,80.3529035435,9.049,28,0.6,GPS Fix (SPS),237.783929344566,4.4,71,54,-20.1,15299,106.60000000000001,3022,34.4,174,0,0,1,0,1,1,0,52.5,51.84,63.5,37,49,517,62,1
10:15:55,16.032597251833334,80.3529035435,9.049,28,0.6,GPS Fix (SPS),235.45576030626341,4.6000000000000005,71,54,-30.200000000000003,15299,106.5,2971,48.6,174,,,,,,,,,,,37,49,514,55,1
10:15:56,16.03262204483333,80.35290677666667,9.5241,28,0.6,GPS Fix (SPS),237.0572622193135,4.6000000000000005,71,54,-25.400000000000002,15298,106.5,3028,57.5,174,0,0,1,0,1,1,0,52.5,51.82,65.9,37,49,517,40,1
10:15:57,16.032632655333334,80.35291305916667,9.4294,28,0.6,GPS Fix (SPS),240.57879410974311,4.5,71,54,-20.400000000000002,15298,106.60000000000001,3013,38.400000000000006,174,0,0,1,0,1,1,0,52.5,51.76,51.400000000000006,37,49,517,52,1
10:15:58,16.032632655333334,80.35291305916667,9.4294,28,0.6,GPS Fix (SPS),239.79017290901123,0.0,71,54,-17.900000000000002,15298,106.60000000000001,3018,35.4,174,0,0,1,0,1,1,0,52.5,51.97,39.2,37,49,518,47,1
10:15:59,16.03265034,80.35292365066667,10.0116,27,0.6,GPS Fix (SPS),236.4371764582159,4.5,71,54,-24.400000000000002,15297,106.60000000000001,2946,53.900000000000006,174,0,0,1,0,1,1,0,52.5,51.93,47.2,37,49,517,70,1
10:16:00,16.032659814833334,80.35292649816667,10.7247,27,0.6,GPS Fix (SPS),233.21518758070403,4.5,71,54,-25.200000000000003,15297,106.60000000000001,2953,44.1,174,0,0,1,0,1,1,0,52.5,52.03,46.2,37,49,517,55,1
10:16:01,16.032659814833334,80.35292649816667,10.7247,27,0.6,GPS Fix (SPS),234.43964982888832,4.5,71,54,-28.1,15297,106.60000000000001,2918,63.5,174,0,0,1,0,1,1,0,52.5,51.86,59.6,37,49,518,62,1
10:16:02,16.0326832835,80.352930037,10.3606,28,0.6,GPS Fix (SPS),236.8143135807785,4.5,71,54,-29.1,15296,106.60000000000001,2978,61.400000000000006,174,0,0,1,0,1,1,0,52.5,51.74,58.1,37,49,517,87,1
10:16:03,16.032697237,80.352927591,11.0243,28,0.6,GPS Fix (SPS),238.82848385154523,4.5,71,54,-25.200000000000003,15296,106.60000000000001,3018,48.1,174,0,0,1,0,1,1,0,52.5,51.95,38.2,37,49,517,72,1
10:16:04,16.032697237,80.352927591,11.0243,28,0.6,GPS Fix (SPS),239.64771859033135,4.5,71,54,-28.400000000000002,15295,106.60000000000001,3009,60.1,174,0,0,1,0,1,1,0,52.5,51.82,42.6,37,49,518,50,1
10:16:05,16.032723698166667,80.3529430145,10.2698,28,0.6,GPS Fix (SPS),235.14982505393323,4.5,71,54,-23.3,15295,106.60000000000001,2985,53.400000000000006,174,0,0,1,0,1,1,0,52.5,51.82,51.7,37,49,517,62,1
10:16:06,16.032723698166667,80.3529430145,10.2698,28,0.6,GPS Fix (SPS),229.20131855156836,4.6000000000000005,71,54,-18.6,15295,106.60000000000001,3052,38.5,174,0,0,1,0,1,1,0,52.5,52.01,20.0,37,49,517,25,1
10:16:07,16.0327447525,80.352949562,10.7908,28,0.6,GPS Fix (SPS),223.24108942555642,4.5,71,54,-21.6,15294,106.60000000000001,2975,47.300000000000004,174,0,0,1,0,1,1,0,52.5,51.86,54.1,37,49,519,35,1
10:16:08,16.0327447525,80.352949562,10.7908,28,0.6,GPS Fix (SPS),220.41893860756397,4.5,71,54,-33.4,15294,106.60000000000001,3022,60.2,174,0,0,1,0,1,1,0,52.5,51.82,56.300000000000004,37,49,518,62,1
10:16:09,16.032767613666667,80.35294951833333,10.9377,28,0.6,GPS Fix (SPS),219.6691384358685,0.0,71,54,-26.5,15294,106.60000000000001,3053,52.6,174,0,0,1,0,1,1,0,52.5,51.78,48.1,37,49,516,65,1
10:16:10,16.0327790035,80.35295339083333,10.4082,27,0.6,GPS Fix (SPS),220.66314565522327,4.5,71,54,-33.300000000000004,15294,106.7,3017,71.5,174,0,0,1,0,1,1,0,52.400000000000006,51.84,75.5,37,49,517,37,1
10:16:11,16.032794586,80.35294892466666,11.0513,27,0.6,GPS Fix (SPS),216.08751730717472,4.5,71,54,-25.900000000000002,15293,106.7,3045,52.0,174,0,0,1,0,1,1,0,52.5,51.86,46.1,37,49,515,65,1
10:16:12,16.032794586,80.35294892466666,11.0513,27,0.6,GPS Fix (SPS),216.33499662684062,4.5,71,54,-27.200000000000003,15293,106.60000000000001,3039,52.800000000000004,174,0,0,1,0,1,1,0,52.5,51.76,51.0,37,49,516,22,1
10:16:13,16.032813814,80.352941172,11.1376,27,0.6,GPS Fix (SPS),215.73295549125362,4.6000000000000005,71,54,-26.700000000000003,15293,106.7,2965,43.0,174,0,0,1,0,1,1,0,52.5,51.95,33.800000000000004,37,49,517,75,1
10:16:14,16.032827615,80.35294083516666,10.5574,28,0.6,GPS Fix (SPS),214.99238140590546,4.5,71,54,-27.1,15292,106.7,2993,57.800000000000004,174,0,0,0,0,1,1,0,52.400000000000006,51.93,35.2,37,49,517,65,1
10:16:15,16.0328338665,80.352937553,10.1918,28,0.6,GPS Fix (SPS),213.59764015042992,4.4,71,54,-20.1,15292,106.7,3038,28.900000000000002,174,0,0,1,0,1,1,0,52.5,51.78,38.6,37,49,518,80,1
10:16:16,16.0328338665,80.352937553,10.1918,28,0.6,GPS Fix (SPS),212.8405224923331,4.5,71,54,-27.0,15292,106.7,2989,57.0,174,0,0,1,0,1,1,0,52.5,51.89,41.7,37,49,518,67,1
10:16:17,16.032860610166665,80.35294211616667,9.5645,28,0.6,GPS Fix (SPS),213.75257463079697,4.4,71,54,-21.900000000000002,15291,106.7,3007,51.2,174,0,0,1,0,1,1,0,52.5,51.95,41.300000000000004,37,49,517,80,1
10:16:18,16.0328755255,80.352938188,9.1858,28,0.6,GPS Fix (SPS),213.23696565485795,4.4,71,54,-20.0,15291,106.7,3065,59.0,174,0,0,1,0,1,1,0,52.5,52.07,17.400000000000002,37,49,517,42,1
10:16:19,16.0328755255,80.352938188,9.1858,28,0.6,GPS Fix (SPS),214.08724008329477,4.5,71,54,-17.2,15291,106.7,3025,30.5,174,0,0,1,0,1,1,0,52.5,52.09,12.9,37,49,518,60,1
10:16:20,16.032897162,80.35293828583333,9.2827,28,0.6,GPS Fix (SPS),214.54362199798902,4.5,71,54,-17.400000000000002,15290,106.7,3054,28.400000000000002,174,0,0,1,0,1,1,0,52.400000000000006,51.86,49.1,37,49,516,15,1
10:16:21,16.032897162,80.35293828583333,9.2827,28,0.6,GPS Fix (SPS),211.99092260646773,4.4,71,54,-24.200000000000003,15290,106.7,2920,47.2,174,0,0,1,0,1,1,0,52.400000000000006,52.07,16.0,37,49,516,62,1
10:16:22,16.032915641666666,80.35293564516667,9.4652,28,0.6,GPS Fix (SPS),214.32151712306802,4.5,71,54,-27.200000000000003,15290,106.80000000000001,2913,28.3,174,0,0,1,0,1,1,0,52.400000000000006,52.07,18.900000000000002,37,49,516,40,1
10:16:23,16.032926162166667,80.35293345733334,9.9371,28,0.6,GPS Fix (SPS),211.56855410382423,4.6000000000000005,71,54,-16.5,15289,106.7,2993,35.9,174,0,0,1,0,1,1,0,52.400000000000006,52.09,17.5,37,49,517,65,1
10:16:24,16.032926162166667,80.35293345733334,9.9371,28,0.6,GPS Fix (SPS),209.5615571684258,4.6000000000000005,71,54,-25.400000000000002,15289,106.7,3003,58.6,174,0,0,1,0,1,1,0,52.400000000000006,51.89,43.900000000000006,37,49,518,65,1
10:16:25,16.032950942666666,80.35293344016667,10.3652,28,0.6,GPS Fix (SPS),213.36831734647092,4.6000000000000005,71,54,-24.200000000000003,15289,106.7,2998,30.0,174,0,0,1,0,1,1,0,52.400000000000006,51.95,38.800000000000004,37,49,517,82,1
10:16:26,16.0329624625,80.35293142516667,10.8613,28,0.6,GPS Fix (SPS),213.18454052486516,4.6000000000000005,71,54,-23.8,15288,106.7,3000,46.2,174,0,0,1,0,1,1,0,52.400000000000006,52.03,34.6,37,49,519,40,1
10:16:27,16.0329757505,80.35292963833334,10.9579,28,0.6,GPS Fix (SPS),213.1528330536628,4.5,71,54,-25.5,15288,106.7,3052,62.7,174,0,0,1,0,1,1,0,52.400000000000006,51.89,40.800000000000004,37,49,519,17,1
10:16:28,16.0329757505,80.35292963833334,10.9579,28,0.6,GPS Fix (SPS),211.2891096215925,0.0,71,54,-13.200000000000001,15288,106.7,2974,27.5,0,,,,,,,,52.400000000000006,51.7,50.6,37,49,517,62,1
10:16:29,16.033000474,80.35292396016666,10.7504,28,0.6,GPS Fix (SPS),209.9670066406544,4.5,71,54,-21.5,15287,106.80000000000001,3022,50.6,174,0,0,1,0,1,1,0,52.400000000000006,52.07,33.0,37,49,519,82,1
10:16:30,16.033011779333332,80.3529216505,10.6463,28,0.6,GPS Fix (SPS),209.57889638756365,4.5,71,54,-23.0,15287,106.7,3046,46.5,174,0,0,1,0,1,1,0,52.400000000000006,52.01,24.6,37,49,518,77,1
10:16:31,16.033018053333333,80.35291751366667,9.9634,28,0.6,GPS Fix (SPS),214.18960468136606,4.5,71,54,-28.0,15287,106.80000000000001,3034,59.0,174,0,0,1,0,1,1,0,52.400000000000006,51.86,46.5,37,49,517,90,1
10:16:32,16.03303259,80.35291336,9.6021,28,0.6,GPS Fix (SPS),218.8059389947357,4.6000000000000005,71,54,-19.400000000000002,15287,106.80000000000001,3036,49.6,174,0,0,1,0,1,1,0,52.400000000000006,51.95,26.6,37,49,515,62,1
10:16:33,16.033043431333333,80.35290685516667,9.3435,28,0.6,GPS Fix (SPS),214.58361052415535,4.6000000000000005,71,54,-16.6,15286,106.80000000000001,2950,31.200000000000003,174,0,0,1,0,1,1,0,52.400000000000006,52.03,16.400000000000002,37,49,516,80,1
