timestamp,lat,lon,altitude,satellites,hdop,fix_type,vehicle_direction_deg,speed_kmh,soc_percent,battery_voltage_v,battery_current_a,battery_energy_wh,motor_temp_c,motor_rpm,motor_current_rms_a,odometer_km,spray_pump_status,field_mode,travel_mode,gear_low,gear_high,drive_forward,drive_reverse,controller_temp_c,controller_voltage_v,controller_current_a,hyd_motor_temp_c,hyd_controller_temp_c,dc_voltage_v,net_current_a,slaves
11:28:58,16.056218684166666,80.36385916516667,10.6898,28,0.6,GPS Fix (SPS),-1,,,,,,,,,,,,,,,,,,,,,,,,
11:28:59,16.056218871833334,80.36385889883333,10.7319,28,0.6,GPS Fix (SPS),107.02911489578605,,,,,,,,,,,,,,,,,,,,,,,,
11:29:00,16.056218871833334,80.36385889883333,10.7319,28,0.6,GPS Fix (SPS),107.01823132957873,,,,,,,,,,,,,,,,,,,,,,,,
11:29:01,16.056219081,80.3638586965,10.8236,28,0.6,GPS Fix (SPS),107.01274560126006,,,,,,,,,,,,,,,,,,,,,,,,
11:29:03,16.056219394833334,80.36385849183333,10.9465,28,0.6,GPS Fix (SPS),107.02075202622393,,,,,,,,,,,,,,,,,,,,,,,,
11:29:02,16.056219231,80.36385857533334,10.8804,28,0.6,GPS Fix (SPS),107.01370589234733,,,,,,,,,,,,,,,,,,,,,,,,
11:29:04,16.056219394833334,80.36385849183333,10.9465,28,0.6,GPS Fix (SPS),107.00705089660602,,,,,,,,,,,,,,,,,,,,,,,,
11:29:05,16.056219560833334,80.36385907266667,11.0032,28,0.6,GPS Fix (SPS),107.00743349149894,,,,,,,,,,,,,,,,,,,,,,,,
11:29:06,16.056219560833334,80.36385907266667,11.0032,28,0.6,GPS Fix (SPS),107.01447977463567,,,,,,,,,,,,,,,,,,,,,,,,
11:29:07,16.056219673333334,80.363859572,11.0391,28,0.6,GPS Fix (SPS),107.01442723214984,,,,,,,,,,,,,,,,,,,,,,,,
11:29:09,16.056219739333333,80.36385986916666,11.038,28,0.6,GPS Fix (SPS),107.01493193704772,,,,,,,,,,,,,,,,,,,,,,,,
11:29:08,16.056219673333334,80.363859572,11.0391,28,0.6,GPS Fix (SPS),107.02169686325243,,,,,,,,,,,,,,,,,,,,,,,,
11:29:10,16.0562197635,80.36385996016666,11.0414,28,0.6,GPS Fix (SPS),107.02164387914894,,,,,,,,,,,,,,,,,,,,,,,,
11:30:53,16.056219812666665,80.36386007833333,11.0405,28,0.6,GPS Fix (SPS),107.01437383620294,,,,,,,,,,,,,,,,,,,,,,,,
11:30:54,16.056219812666665,80.36386007833333,11.0405,28,0.6,GPS Fix (SPS),107.01487472656356,,,,,,,,,,,,,,,,,,,,,,,,
11:30:55,16.056219906333332,80.36386022966667,11.0455,28,0.6,GPS Fix (SPS),107.02198291565333,,,,,,,,,,,,,,,,,,,,,,,,
11:30:56,16.056219906333332,80.36386022966667,11.0455,28,0.6,GPS Fix (SPS),107.00821402424378,,,,,,,,,,,,,,,,,,,,,,,,
11:30:57,16.0562199925,80.3638603435,11.0579,28,0.6,GPS Fix (SPS),107.01480647511664,,,,,,,,,,,,,,,,,,,,,,,,
11:30:58,16.056220025166667,80.36386037816666,11.0648,28,0.6,GPS Fix (SPS),107.01463993675702,,,,,,,,,,,,,,,,,,,,,,,,
