timestamp,lat,lon,speed,soc,battery_energy,current,motor_temp,motor_current,odometer,gear_low,travel_mode,field_mode,spray_status
13:47:49,0.0,0.0,,,,,,,,,,,
13:47:50,0.0,0.0,,,,,,,,,,,
13:47:51,0.0,0.0,,,,,,,,,,,
13:47:52,0.0,0.0,,,,,,,,,,,
13:47:53,0.0,0.0,,,,,,,,,,,
13:47:54,0.0,0.0,,,,,,,,,,,
13:47:56,0.0,0.0,,,,,,,,,,,
13:47:56,0.0,0.0,,,,,,,,,,,
13:47:57,0.0,0.0,,,,,,,,,,,
13:47:59,0.0,0.0,,,,,,,,,,,
13:47:59,0.0,0.0,,,,,,,,,,,
13:48:00,0.0,0.0,,,,,,,,,,,
13:48:02,0.0,0.0,,,,,,,,,,,
13:48:02,0.0,0.0,,,,,,,,,,,
13:48:03,0.0,0.0,,,,,,,,,,,
13:48:05,0.0,0.0,,,,,,,,,,,
13:48:05,0.0,0.0,,,,,,,,,,,
13:48:06,0.0,0.0,,,,,,,,,,,
13:48:07,0.0,0.0,,,,,,,,,,,
13:48:08,0.0,0.0,,,,,,,,,,,
13:48:10,0.0,0.0,,,,,,,,,,,
13:48:10,0.0,0.0,,,,,,,,,,,
13:48:11,0.0,0.0,,,,,,,,,,,
13:48:13,0.0,0.0,,,,,,,,,,,
13:48:13,0.0,0.0,,,,,,,,,,,
13:48:14,0.0,0.0,,,,,,,,,,,
13:48:16,0.0,0.0,,,,,,,,,,,
13:48:17,0.0,0.0,,,,,,,,,,,
13:48:17,0.0,0.0,,,,,,,,,,,
13:48:20,0.0,0.0,,,,,,,,,,,
13:48:20,0.0,0.0,,,,,,,,,,,
13:48:20,0.0,0.0,,,,,,,,,,,
13:48:21,0.0,0.0,,,,,,,,,,,
13:48:23,0.0,0.0,,,,,,,,,,,
13:48:23,0.0,0.0,,,,,,,,,,,
13:48:24,0.0,0.0,,,,,,,,,,,
13:48:25,0.0,0.0,,,,,,,,,,,
13:48:26,0.0,0.0,,,,,,,,,,,
13:48:28,0.0,0.0,,,,,,,,,,,
13:48:29,0.0,0.0,,,,,,,,,,,
13:48:29,0.0,0.0,,,,,,,,,,,
13:48:31,0.0,0.0,,,,,,,,,,,
13:48:31,0.0,0.0,,,,,,,,,,,
13:48:32,0.0,0.0,,,,,,,,,,,
13:48:33,0.0,0.0,,,,,,,,,,,
13:48:35,0.0,0.0,,,,,,,,,,,
13:48:35,0.0,0.0,,,,,,,,,,,
13:48:36,0.0,0.0,,,,,,,,,,,
13:48:37,0.0,0.0,,,,,,,,,,,
13:48:39,0.0,0.0,,,,,,,,,,,
13:48:39,0.0,0.0,,,,,,,,,,,
13:48:40,0.0,0.0,,,,,,,,,,,
13:48:41,0.0,0.0,,,,,,,,,,,
13:48:43,0.0,0.0,,,,,,,,,,,
13:48:43,0.0,0.0,,,,,,,,,,,
13:48:44,0.0,0.0,,,,,,,,,,,
13:48:45,0.0,0.0,,,,,,,,,,,
13:48:47,0.0,0.0,,,,,,,,,,,
13:48:47,0.0,0.0,,,,,,,,,,,
13:48:48,0.0,0.0,,,,,,,,,,,
13:48:50,0.0,0.0,,,,,,,,,,,
13:48:51,0.0,0.0,,,,,,,,,,,
13:48:51,0.0,0.0,,,,,,,,,,,
13:48:52,0.0,0.0,,,,,,,,,,,
13:48:54,0.0,0.0,,,,,,,,,,,
13:48:55,0.0,0.0,,,,,,,,,,,
13:48:55,0.0,0.0,,,,,,,,,,,
13:48:56,0.0,0.0,,,,,,,,,,,
13:48:58,0.0,0.0,,,,,,,,,,,
13:48:58,0.0,0.0,,,,,,,,,,,
13:49:00,0.0,0.0,,,,,,,,,,,
13:49:00,0.0,0.0,,,,,,,,,,,
13:49:02,0.0,0.0,,,,,,,,,,,
13:49:02,0.0,0.0,,,,,,,,,,,
13:49:05,0.0,0.0,,,,,,,,,,,
13:49:06,0.0,0.0,,,,,,,,,,,
13:49:08,0.0,0.0,,,,,,,,,,,
13:49:09,0.0,0.0,,,,,,,,,,,
13:49:09,0.0,0.0,,,,,,,,,,,
13:49:09,0.0,0.0,,,,,,,,,,,
13:49:11,0.0,0.0,,,,,,,,,,,
13:49:11,0.0,0.0,,,,,,,,,,,
13:49:11,0.0,0.0,,,,,,,,,,,
13:49:12,0.0,0.0,,,,,,,,,,,
13:49:13,0.0,0.0,,,,,,,,,,,
13:49:14,0.0,0.0,,,,,,,,,,,
13:49:16,0.0,0.0,,,,,,,,,,,
13:49:16,0.0,0.0,,,,,,,,,,,
13:49:17,0.0,0.0,,,,,,,,,,,
13:49:20,0.0,0.0,,,,,,,,,,,
13:49:21,0.0,0.0,,,,,,,,,,,
13:49:21,0.0,0.0,,,,,,,,,,,
13:49:21,0.0,0.0,,,,,,,,,,,
13:49:23,0.0,0.0,,,,,,,,,,,
13:49:23,0.0,0.0,,,,,,,,,,,
13:49:25,0.0,0.0,,,,,,,,,,,
13:49:25,0.0,0.0,,,,,,,,,,,
13:49:27,0.0,0.0,,,,,,,,,,,
13:49:27,0.0,0.0,,,,,,,,,,,
13:49:28,0.0,0.0,,,,,,,,,,,
13:49:30,0.0,0.0,,,,,,,,,,,
13:49:30,0.0,0.0,,,,,,,,,,,
13:49:32,0.0,0.0,,,,,,,,,,,
13:49:32,0.0,0.0,,,,,,,,,,,
13:49:33,0.0,0.0,,,,,,,,,,,
13:49:35,0.0,0.0,,,,,,,,,,,
13:49:35,0.0,0.0,,,,,,,,,,,
13:49:37,0.0,0.0,,,,,,,,,,,
13:49:37,0.0,0.0,,,,,,,,,,,
13:49:39,0.0,0.0,,,,,,,,,,,
13:49:39,0.0,0.0,,,,,,,,,,,
13:49:40,0.0,0.0,,,,,,,,,,,
13:49:42,0.0,0.0,,,,,,,,,,,
13:49:42,0.0,0.0,,,,,,,,,,,
13:49:44,0.0,0.0,,,,,,,,,,,
13:49:44,0.0,0.0,,,,,,,,,,,
13:49:46,0.0,0.0,,,,,,,,,,,
13:49:46,0.0,0.0,,,,,,,,,,,
13:49:48,0.0,0.0,,,,,,,,,,,
13:49:48,0.0,0.0,,,,,,,,,,,
13:49:50,0.0,0.0,,,,,,,,,,,
13:49:50,0.0,0.0,,,,,,,,,,,
13:49:52,0.0,0.0,,,,,,,,,,,
13:49:52,0.0,0.0,,,,,,,,,,,
13:49:53,0.0,0.0,,,,,,,,,,,
13:49:54,0.0,0.0,,,,,,,,,,,
13:49:56,0.0,0.0,,,,,,,,,,,
13:49:56,0.0,0.0,,,,,,,,,,,
13:49:57,0.0,0.0,,,,,,,,,,,
13:49:58,0.0,0.0,,,,,,,,,,,
13:50:00,0.0,0.0,,,,,,,,,,,
13:50:00,0.0,0.0,,,,,,,,,,,
13:50:01,0.0,0.0,,,,,,,,,,,
13:50:03,0.0,0.0,,,,,,,,,,,
13:50:04,0.0,0.0,,,,,,,,,,,
13:50:04,0.0,0.0,,,,,,,,,,,
13:50:05,0.0,0.0,,,,,,,,,,,
13:50:07,0.0,0.0,,,,,,,,,,,
13:50:07,0.0,0.0,,,,,,,,,,,
13:50:09,0.0,0.0,,,,,,,,,,,
13:50:09,0.0,0.0,,,,,,,,,,,
13:50:11,0.0,0.0,,,,,,,,,,,
13:50:11,0.0,0.0,,,,,,,,,,,
13:50:14,0.0,0.0,,,,,,,,,,,
13:50:14,0.0,0.0,,,,,,,,,,,
13:50:15,0.0,0.0,,,,,,,,,,,
13:50:15,0.0,0.0,,,,,,,,,,,
13:50:16,0.0,0.0,,,,,,,,,,,
13:50:20,0.0,0.0,,,,,,,,,,,
13:50:20,0.0,0.0,,,,,,,,,,,
13:50:20,0.0,0.0,,,,,,,,,,,
13:50:20,0.0,0.0,,,,,,,,,,,
13:50:22,0.0,0.0,,,,,,,,,,,
13:50:22,0.0,0.0,,,,,,,,,,,
13:50:25,0.0,0.0,,,,,,,,,,,
13:50:29,0.0,0.0,,,,,,,,,,,
13:50:31,0.0,0.0,,,,,,,,,,,
13:50:31,0.0,0.0,,,,,,,,,,,
13:50:31,0.0,0.0,,,,,,,,,,,
13:50:31,0.0,0.0,,,,,,,,,,,
13:50:31,0.0,0.0,,,,,,,,,,,
13:50:31,0.0,0.0,,,,,,,,,,,
13:50:31,0.0,0.0,,,,,,,,,,,
13:50:34,0.0,0.0,,,,,,,,,,,
13:50:34,0.0,0.0,,,,,,,,,,,
13:50:34,0.0,0.0,,,,,,,,,,,
13:50:36,0.0,0.0,,,,,,,,,,,
13:50:36,0.0,0.0,,,,,,,,,,,
13:50:37,0.0,0.0,,,,,,,,,,,
13:50:38,0.0,0.0,,,,,,,,,,,
13:50:40,0.0,0.0,,,,,,,,,,,
13:50:40,0.0,0.0,,,,,,,,,,,
13:50:41,0.0,0.0,,,,,,,,,,,
13:50:43,0.0,0.0,,,,,,,,,,,
13:50:48,0.0,0.0,,,,,,,,,,,
13:50:48,0.0,0.0,,,,,,,,,,,
13:50:48,0.0,0.0,,,,,,,,,,,
13:50:48,0.0,0.0,,,,,,,,,,,
13:50:48,0.0,0.0,,,,,,,,,,,
13:50:49,0.0,0.0,,,,,,,,,,,
13:50:49,0.0,0.0,,,,,,,,,,,
13:50:51,0.0,0.0,,,,,,,,,,,
13:50:52,0.0,0.0,,,,,,,,,,,
13:50:52,0.0,0.0,,,,,,,,,,,
13:50:53,0.0,0.0,,,,,,,,,,,
13:50:55,0.0,0.0,,,,,,,,,,,
13:50:55,0.0,0.0,,,,,,,,,,,
13:50:56,0.0,0.0,,,,,,,,,,,
13:50:57,0.0,0.0,,,,,,,,,,,
13:50:59,0.0,0.0,,,,,,,,,,,
13:50:59,0.0,0.0,,,,,,,,,,,
13:51:01,0.0,0.0,,,,,,,,,,,
13:51:01,0.0,0.0,,,,,,,,,,,
13:51:03,0.0,0.0,,,,,,,,,,,
13:51:03,0.0,0.0,,,,,,,,,,,
13:51:05,0.0,0.0,,,,,,,,,,,
13:51:05,0.0,0.0,,,,,,,,,,,
13:51:07,0.0,0.0,,,,,,,,,,,
13:51:07,0.0,0.0,,,,,,,,,,,
13:51:11,0.0,0.0,,,,,,,,,,,
13:51:12,0.0,0.0,,,,,,,,,,,
13:51:12,0.0,0.0,,,,,,,,,,,
13:51:13,0.0,0.0,,,,,,,,,,,
13:51:13,0.0,0.0,,,,,,,,,,,
13:51:13,0.0,0.0,,,,,,,,,,,
13:51:14,0.0,0.0,,,,,,,,,,,
13:51:16,0.0,0.0,,,,,,,,,,,
13:51:17,0.0,0.0,,,,,,,,,,,
13:51:17,0.0,0.0,,,,,,,,,,,
13:51:18,0.0,0.0,,,,,,,,,,,
13:51:25,0.0,0.0,,,,,,,,,,,
13:51:25,0.0,0.0,,,,,,,,,,,
13:51:26,0.0,0.0,,,,,,,,,,,
13:51:26,0.0,0.0,,,,,,,,,,,
13:51:26,0.0,0.0,,,,,,,,,,,
13:51:26,0.0,0.0,,,,,,,,,,,
13:51:26,0.0,0.0,,,,,,,,,,,
13:51:28,0.0,0.0,,,,,,,,,,,
13:51:28,0.0,0.0,,,,,,,,,,,
13:51:29,0.0,0.0,,,,,,,,,,,
13:51:30,0.0,0.0,,,,,,,,,,,
13:51:32,0.0,0.0,,,,,,,,,,,
13:51:32,0.0,0.0,,,,,,,,,,,
13:51:34,0.0,0.0,,,,,,,,,,,
13:51:34,0.0,0.0,,,,,,,,,,,
13:51:37,0.0,0.0,,,,,,,,,,,
13:51:37,0.0,0.0,,,,,,,,,,,
13:51:37,0.0,0.0,,,,,,,,,,,
13:51:39,0.0,0.0,,,,,,,,,,,
13:51:39,0.0,0.0,,,,,,,,,,,
13:51:41,0.0,0.0,,,,,,,,,,,
13:51:41,0.0,0.0,,,,,,,,,,,
13:51:43,0.0,0.0,,,,,,,,,,,
13:51:43,0.0,0.0,,,,,,,,,,,
13:51:44,0.0,0.0,,,,,,,,,,,
13:51:45,0.0,0.0,,,,,,,,,,,
13:51:47,0.0,0.0,,,,,,,,,,,
13:51:47,0.0,0.0,,,,,,,,,,,
13:51:48,0.0,0.0,,,,,,,,,,,
13:51:50,0.0,0.0,,,,,,,,,,,
13:51:50,0.0,0.0,,,,,,,,,,,
13:51:52,0.0,0.0,,,,,,,,,,,
13:51:52,0.0,0.0,,,,,,,,,,,
13:51:54,0.0,0.0,,,,,,,,,,,
13:51:54,0.0,0.0,,,,,,,,,,,
13:51:56,0.0,0.0,,,,,,,,,,,
13:51:56,0.0,0.0,,,,,,,,,,,
13:51:58,0.0,0.0,,,,,,,,,,,
13:51:58,0.0,0.0,,,,,,,,,,,
13:52:00,0.0,0.0,,,,,,,,,,,
13:52:00,0.0,0.0,,,,,,,,,,,
13:52:02,0.0,0.0,,,,,,,,,,,
13:52:02,0.0,0.0,,,,,,,,,,,
13:52:04,0.0,0.0,,,,,,,,,,,
13:52:04,0.0,0.0,,,,,,,,,,,
13:52:06,0.0,0.0,,,,,,,,,,,
13:52:06,0.0,0.0,,,,,,,,,,,
13:52:07,0.0,0.0,,,,,,,,,,,
13:52:08,0.0,0.0,,,,,,,,,,,
13:52:10,0.0,0.0,,,,,,,,,,,
13:52:10,0.0,0.0,,,,,,,,,,,
13:52:11,0.0,0.0,,,,,,,,,,,
13:52:13,0.0,0.0,,,,,,,,,,,
13:52:14,0.0,0.0,,,,,,,,,,,
13:52:14,0.0,0.0,,,,,,,,,,,
13:52:15,0.0,0.0,,,,,,,,,,,
13:52:17,0.0,0.0,,,,,,,,,,,
