date,time,vehicle_id,reason,value_current,value_temp
2025-12-30,12:36:08,nandi_2,Overheat,9.9,101.10000000000001
2025-12-30,12:37:09,nandi_2,Overheat,36.800000000000004,99.80000000000001
2025-12-30,12:38:04,nandi_1,Overheat,2.7,101.0
2025-12-30,12:38:09,nandi_2,Overheat,15.8,98.30000000000001
2025-12-30,12:39:05,nandi_1,Overheat,61.7,101.60000000000001
2025-12-30,12:39:10,nandi_2,Overheat,62.800000000000004,98.10000000000001
2025-12-30,12:40:05,nandi_1,Overheat,73.5,103.60000000000001
2025-12-30,12:40:11,nandi_2,Overheat,14.0,97.80000000000001
2025-12-30,12:41:12,nandi_2,Overheat,56.800000000000004,96.80000000000001
2025-12-30,12:42:12,nandi_2,Overheat,21.700000000000003,96.9
2025-12-30,12:43:12,nandi_2,Overheat,29.700000000000003,97.0
2025-12-30,12:44:14,nandi_2,Overheat,30.5,96.60000000000001
2025-12-30,12:45:04,nandi_1,Overheat,0.2,96.4
2025-12-30,12:45:14,nandi_2,High Current & Overheat,85.5,96.80000000000001
2025-12-30,12:46:05,nandi_1,High Current & Overheat,87.7,95.9
2025-12-30,12:46:14,nandi_2,Overheat,50.800000000000004,97.5
2025-12-30,12:47:14,nandi_2,Overheat,55.2,97.9
2025-12-30,12:48:14,nandi_2,Overheat,52.1,98.30000000000001
2025-12-30,12:49:14,nandi_2,High Current & Overheat,87.5,98.9
2025-12-30,12:50:15,nandi_2,Overheat,62.1,99.5
2025-12-30,12:51:15,nandi_2,Overheat,59.2,99.80000000000001
2025-12-30,13:03:08,nandi_2,Overheat,22.1,89.10000000000001
2025-12-30,13:04:09,nandi_2,High Current & Overheat,95.30000000000001,89.80000000000001
2025-12-30,13:05:10,nandi_2,Overheat,79.80000000000001,91.10000000000001
2025-12-30,13:06:10,nandi_2,Overheat,70.8,92.5
2025-12-30,13:07:10,nandi_2,Overheat,79.10000000000001,93.7
2025-12-30,13:08:10,nandi_2,High Current & Overheat,80.2,95.0
2025-12-30,13:09:10,nandi_2,Overheat,15.3,95.80000000000001
2025-12-30,13:10:10,nandi_2,High Current & Overheat,90.2,96.30000000000001
2025-12-30,13:11:10,nandi_2,Overheat,79.60000000000001,97.4
2025-12-30,13:12:10,nandi_2,High Current & Overheat,97.10000000000001,98.5
2025-12-30,13:13:10,nandi_2,High Current & Overheat,82.7,99.7
2025-12-30,13:14:10,nandi_2,High Current & Overheat,82.7,100.5
2025-12-30,13:15:11,nandi_2,High Current & Overheat,106.2,100.60000000000001
2025-12-30,13:16:11,nandi_2,Overheat,27.6,100.10000000000001
2025-12-30,13:17:11,nandi_2,Overheat,75.9,99.4
2025-12-30,13:18:11,nandi_2,Overheat,65.0,99.5
2025-12-30,13:19:11,nandi_2,Overheat,73.0,99.9
2025-12-30,13:20:11,nandi_2,Overheat,54.1,100.60000000000001
2025-12-30,13:21:11,nandi_2,Overheat,71.60000000000001,101.4
2025-12-30,13:22:11,nandi_2,Overheat,79.5,102.30000000000001
2025-12-30,13:23:11,nandi_2,High Current & Overheat,80.30000000000001,102.5
2025-12-30,13:24:11,nandi_2,High Current & Overheat,94.0,103.10000000000001
2025-12-30,13:25:12,nandi_2,Overheat,76.60000000000001,103.80000000000001
2025-12-30,13:26:12,nandi_2,Overheat,77.80000000000001,104.5
2025-12-30,13:27:12,nandi_2,Overheat,70.10000000000001,104.9
2025-12-30,13:28:12,nandi_2,Overheat,64.2,105.5
2025-12-30,13:29:12,nandi_2,Overheat,77.7,106.10000000000001
2025-12-30,13:30:12,nandi_2,Overheat,35.300000000000004,106.7
2025-12-30,14:42:14,nandi_2,High Current,90.80000000000001,68.10000000000001
2025-12-30,14:56:29,nandi_1,Overheat,2.8000000000000003,100.0
2025-12-30,14:57:29,nandi_1,Overheat,79.4,98.5
2025-12-30,14:58:30,nandi_1,High Current & Overheat,94.80000000000001,99.7
2025-12-30,14:59:33,nandi_1,Overheat,44.300000000000004,100.9
2025-12-30,15:00:35,nandi_1,Overheat,60.6,101.30000000000001
2025-12-30,15:01:36,nandi_1,Overheat,50.6,101.7
2025-12-30,15:02:36,nandi_1,High Current & Overheat,92.2,102.0
2025-12-30,15:03:38,nandi_1,High Current & Overheat,85.4,102.10000000000001
2025-12-30,15:04:38,nandi_1,Overheat,63.6,102.2
2025-12-30,15:05:38,nandi_1,High Current & Overheat,96.10000000000001,102.5
2025-12-30,15:06:26,nandi_2,High Current,100.80000000000001,74.7
2025-12-30,15:06:38,nandi_1,High Current & Overheat,85.0,103.0
2025-12-30,15:07:38,nandi_1,High Current & Overheat,136.0,103.80000000000001
2025-12-30,15:08:38,nandi_1,Overheat,47.2,104.30000000000001
2025-12-30,15:09:38,nandi_1,Overheat,43.7,104.60000000000001
2025-12-30,15:10:38,nandi_1,Overheat,46.300000000000004,104.9
2025-12-30,15:11:39,nandi_1,Overheat,36.2,104.9
2025-12-30,15:12:37,nandi_2,High Current,82.9,71.4
2025-12-30,15:12:39,nandi_1,Overheat,48.6,105.0
2025-12-30,15:17:31,nandi_1,Overheat,0.4,97.4
2025-12-30,15:18:32,nandi_1,Overheat,58.0,98.5
2025-12-30,15:19:01,nandi_2,High Current,99.2,75.2
2025-12-30,15:19:33,nandi_1,Overheat,53.900000000000006,99.80000000000001
2025-12-30,15:20:09,nandi_2,High Current,89.5,76.5
2025-12-30,15:20:34,nandi_1,Overheat,65.0,100.5
2025-12-30,15:21:09,nandi_2,High Current,81.2,77.80000000000001
2025-12-30,15:21:35,nandi_1,High Current & Overheat,96.9,101.4
2025-12-30,15:22:35,nandi_1,Overheat,62.2,101.7
2025-12-30,15:23:11,nandi_2,High Current,85.10000000000001,80.0
2025-12-30,15:23:36,nandi_1,High Current & Overheat,84.9,102.30000000000001
2025-12-30,15:24:13,nandi_2,Overheat,28.5,80.2
2025-12-30,15:24:36,nandi_1,Overheat,35.5,102.80000000000001
2025-12-30,15:25:37,nandi_1,Overheat,31.6,102.80000000000001
2025-12-30,15:26:37,nandi_1,Overheat,73.3,102.30000000000001
2025-12-30,15:27:37,nandi_1,Overheat,75.3,102.9
2025-12-30,15:28:37,nandi_1,High Current & Overheat,81.60000000000001,103.2
2025-12-30,15:29:37,nandi_1,High Current & Overheat,112.9,104.4
2025-12-30,15:30:37,nandi_1,Overheat,57.0,104.60000000000001
2025-12-30,15:31:37,nandi_1,High Current & Overheat,131.4,104.9
2025-12-30,15:32:38,nandi_1,High Current & Overheat,119.10000000000001,105.2
2025-12-30,15:33:38,nandi_1,Overheat,2.9000000000000004,103.7
2025-12-30,15:34:38,nandi_1,High Current & Overheat,107.80000000000001,103.4
2025-12-30,15:35:38,nandi_1,Overheat,79.4,102.5
2025-12-30,15:36:39,nandi_1,Overheat,74.7,102.4
2025-12-30,16:13:23,nandi_1,Overheat,54.0,96.9
2025-12-30,16:14:23,nandi_1,Overheat,69.10000000000001,98.30000000000001
2025-12-30,16:15:24,nandi_1,High Current & Overheat,94.0,99.7
2025-12-30,16:16:24,nandi_1,High Current & Overheat,92.5,100.5
2025-12-30,16:17:24,nandi_1,Overheat,21.5,101.10000000000001
2025-12-30,16:18:24,nandi_1,Overheat,65.2,101.5
2025-12-30,16:19:24,nandi_1,Overheat,36.4,102.10000000000001
2025-12-30,16:20:24,nandi_1,High Current & Overheat,82.2,101.5
2025-12-30,16:21:24,nandi_1,Overheat,59.2,101.9
2025-12-30,16:22:24,nandi_1,Overheat,74.2,102.30000000000001
2025-12-30,16:23:24,nandi_1,Overheat,30.400000000000002,102.80000000000001
2025-12-30,16:24:25,nandi_1,Overheat,65.10000000000001,102.9
2025-12-30,16:25:25,nandi_1,Overheat,51.2,102.9
2025-12-30,16:26:25,nandi_1,Overheat,44.400000000000006,103.30000000000001
2025-12-30,16:27:26,nandi_1,Overheat,14.600000000000001,103.80000000000001
2025-12-30,16:28:26,nandi_1,Overheat,30.400000000000002,104.30000000000001
2025-12-30,16:29:26,nandi_1,Overheat,26.0,104.30000000000001
2025-12-30,16:30:26,nandi_1,Overheat,10.4,101.7
2025-12-30,16:31:26,nandi_1,Overheat,59.400000000000006,102.7
2025-12-30,16:32:26,nandi_1,High Current & Overheat,106.2,103.60000000000001
2025-12-30,16:33:26,nandi_1,Overheat,49.800000000000004,104.4
2025-12-30,16:34:26,nandi_1,Overheat,59.900000000000006,104.30000000000001
2025-12-30,16:35:27,nandi_1,Overheat,55.300000000000004,104.60000000000001
2025-12-30,16:36:27,nandi_1,Overheat,61.1,104.80000000000001
2025-12-30,16:37:27,nandi_1,Overheat,78.7,105.10000000000001
2025-12-30,16:38:27,nandi_1,Overheat,65.4,105.2
2025-12-30,16:39:27,nandi_1,Overheat,44.900000000000006,105.10000000000001
2025-12-31,10:00:50,nandi_1,Overheat,68.5,106.30000000000001
2025-12-31,10:01:50,nandi_1,Overheat,22.1,106.10000000000001
2025-12-31,10:22:49,nandi_1,Overheat,60.0,103.7
2025-12-31,10:23:49,nandi_1,Overheat,45.400000000000006,103.4
2025-12-31,10:24:49,nandi_1,Overheat,58.1,103.80000000000001
2025-12-31,10:25:49,nandi_1,Overheat,46.800000000000004,104.4
2025-12-31,10:26:50,nandi_1,Overheat,49.2,104.60000000000001
2025-12-31,10:27:50,nandi_1,Overheat,75.4,105.10000000000001
2025-12-31,10:28:50,nandi_1,Overheat,74.60000000000001,105.4
2025-12-31,10:44:57,nandi_1,High Current & Overheat,114.0,108.5
2025-12-31,10:45:58,nandi_1,High Current & Overheat,178.10000000000002,109.30000000000001
2025-12-31,10:51:37,nandi_1,Overheat,38.900000000000006,98.9
2025-12-31,10:52:38,nandi_1,Overheat,58.0,100.10000000000001
2025-12-31,10:53:38,nandi_1,High Current & Overheat,105.10000000000001,101.7
2025-12-31,10:54:38,nandi_1,Overheat,51.5,103.10000000000001
2025-12-31,10:55:38,nandi_1,Overheat,70.2,104.30000000000001
2025-12-31,10:56:38,nandi_1,Overheat,77.30000000000001,105.30000000000001
2025-12-31,10:57:38,nandi_1,Overheat,17.900000000000002,105.7
2025-12-31,10:58:38,nandi_1,Overheat,78.60000000000001,106.10000000000001
2025-12-31,10:59:38,nandi_1,Overheat,66.60000000000001,106.10000000000001
2025-12-31,11:00:38,nandi_1,Overheat,57.0,106.4
2025-12-31,11:01:38,nandi_1,Overheat,64.8,106.7
2025-12-31,11:02:39,nandi_1,Overheat,68.9,107.4
2025-12-31,11:03:39,nandi_1,Overheat,68.0,107.60000000000001
2025-12-31,11:04:39,nandi_1,Overheat,67.10000000000001,107.9
2025-12-31,11:05:39,nandi_1,Overheat,24.1,108.4
2025-12-31,13:13:14,nandi_1,High Current,128.3,48.300000000000004
2025-12-31,14:29:23,nandi_2,High Current,148.20000000000002,66.5
2025-12-31,14:30:26,nandi_2,High Current,86.60000000000001,68.3
2025-12-31,14:31:27,nandi_2,High Current,99.5,69.9
2025-12-31,14:32:34,nandi_2,High Current,98.5,71.4
2025-12-31,14:36:43,nandi_2,High Current,86.0,69.7
2025-12-31,14:37:44,nandi_2,High Current,82.7,70.0
2025-12-31,14:38:44,nandi_2,High Current,83.7,71.10000000000001
2025-12-31,14:39:56,nandi_2,High Current,88.0,72.3
2025-12-31,14:41:12,nandi_2,High Current,89.2,73.4
2025-12-31,14:42:30,nandi_2,High Current,88.4,74.60000000000001
2025-12-31,14:43:42,nandi_2,High Current,91.60000000000001,75.4
2025-12-31,14:44:42,nandi_2,High Current,88.0,76.4
2025-12-31,14:45:46,nandi_2,High Current,90.2,77.30000000000001
2025-12-31,14:57:05,nandi_2,High Current,154.10000000000002,71.5
2025-12-31,14:58:06,nandi_2,High Current,117.0,74.7
2025-12-31,14:59:21,nandi_2,High Current,85.10000000000001,77.30000000000001
2025-12-31,15:00:21,nandi_2,High Current,99.10000000000001,77.2
2025-12-31,15:01:21,nandi_2,High Current,83.4,77.7
2025-12-31,15:02:21,nandi_2,High Current,82.5,77.9
2025-12-31,15:03:23,nandi_2,High Current,82.10000000000001,78.9
2025-12-31,15:04:23,nandi_2,Overheat,79.60000000000001,80.4
2025-12-31,15:05:23,nandi_2,Overheat,69.10000000000001,81.7
2025-12-31,15:06:23,nandi_2,High Current & Overheat,98.10000000000001,83.2
2025-12-31,15:07:23,nandi_2,High Current & Overheat,88.7,84.60000000000001
2025-12-31,15:08:23,nandi_2,Overheat,64.60000000000001,86.30000000000001
2025-12-31,15:09:24,nandi_2,Overheat,40.1,87.10000000000001
2025-12-31,15:10:24,nandi_2,High Current & Overheat,88.7,87.60000000000001
2025-12-31,15:54:35,nandi_2,Overheat,2.9000000000000004,96.0
2025-12-31,15:55:36,nandi_2,Overheat,3.0,95.2
2025-12-31,15:56:36,nandi_2,High Current & Overheat,100.2,95.80000000000001
2025-12-31,15:57:36,nandi_2,Overheat,55.800000000000004,96.60000000000001
2025-12-31,15:58:36,nandi_2,Overheat,46.7,97.30000000000001
2025-12-31,15:59:37,nandi_2,Overheat,71.4,97.80000000000001
2025-12-31,16:00:37,nandi_2,High Current & Overheat,81.60000000000001,98.80000000000001
2025-12-31,16:01:37,nandi_2,Overheat,75.5,99.80000000000001
2025-12-31,16:02:37,nandi_2,High Current & Overheat,83.0,100.80000000000001
2025-12-31,16:03:37,nandi_2,Overheat,2.9000000000000004,101.80000000000001
2025-12-31,16:04:37,nandi_2,Overheat,6.0,101.2
2025-12-31,16:05:37,nandi_2,Overheat,7.0,100.2
2025-12-31,16:06:37,nandi_2,Overheat,58.900000000000006,99.80000000000001
2025-12-31,16:07:37,nandi_2,Overheat,9.200000000000001,100.4
2025-12-31,16:08:37,nandi_2,Overheat,60.1,100.7
2025-12-31,16:09:38,nandi_2,High Current & Overheat,85.30000000000001,101.60000000000001
2025-12-31,16:10:38,nandi_2,Overheat,64.0,102.0
2025-12-31,16:11:38,nandi_2,High Current & Overheat,101.7,102.4
2025-12-31,16:12:38,nandi_2,High Current & Overheat,111.5,103.30000000000001
2025-12-31,16:13:38,nandi_2,Overheat,28.200000000000003,103.9
2025-12-31,16:14:38,nandi_2,Overheat,73.2,104.2
2025-12-31,16:15:38,nandi_2,Overheat,34.4,103.5
2025-12-31,16:16:38,nandi_2,High Current & Overheat,88.7,102.60000000000001
2025-12-31,16:17:38,nandi_2,Overheat,16.7,102.9
2025-12-31,16:18:38,nandi_2,High Current & Overheat,111.2,103.2
2025-12-31,16:19:39,nandi_2,High Current & Overheat,101.7,104.4
2025-12-31,16:20:39,nandi_2,High Current & Overheat,83.7,104.80000000000001
2025-12-31,16:21:39,nandi_2,Overheat,70.3,105.10000000000001
2025-12-31,16:22:39,nandi_2,Overheat,50.2,105.2
2025-12-31,16:23:39,nandi_2,Overheat,33.6,105.9
2025-12-31,16:26:55,nandi_2,Overheat,2.7,101.4
2025-12-31,16:28:01,nandi_2,Overheat,2.8000000000000003,100.5
2025-12-31,16:33:17,nandi_2,Overheat,2.6,95.9
2025-12-31,16:34:17,nandi_2,Overheat,46.5,97.5
2025-12-31,16:35:17,nandi_2,High Current & Overheat,208.5,98.7
2025-12-31,16:36:18,nandi_2,Overheat,36.7,101.0
2025-12-31,16:37:18,nandi_2,High Current & Overheat,100.0,101.2
2025-12-31,16:38:18,nandi_2,Overheat,80.0,101.80000000000001
2025-12-31,16:39:18,nandi_2,Overheat,77.5,102.5
2025-12-31,16:40:18,nandi_2,Overheat,66.60000000000001,103.30000000000001
2025-12-31,16:41:18,nandi_2,Overheat,67.0,104.30000000000001
2025-12-31,16:42:18,nandi_2,Overheat,75.9,105.2
2025-12-31,16:43:18,nandi_2,High Current & Overheat,80.60000000000001,105.9
2025-12-31,16:44:19,nandi_2,Overheat,60.900000000000006,106.4
2025-12-31,16:45:19,nandi_2,Overheat,59.5,107.10000000000001
2025-12-31,16:46:20,nandi_2,Overheat,31.1,107.5
2025-12-31,16:47:21,nandi_2,Overheat,55.900000000000006,107.0
2025-12-31,16:48:21,nandi_2,Overheat,9.8,106.10000000000001
2025-12-31,16:49:21,nandi_2,High Current & Overheat,97.9,106.0
2025-12-31,16:50:22,nandi_2,Overheat,43.5,107.0
2025-12-31,16:51:22,nandi_2,Overheat,75.8,107.30000000000001
2025-12-31,16:52:22,nandi_2,Overheat,27.400000000000002,107.4
2025-12-31,16:53:22,nandi_2,High Current & Overheat,100.0,107.60000000000001
2025-12-31,16:54:22,nandi_2,High Current & Overheat,107.2,107.80000000000001
2025-12-31,16:55:22,nandi_2,High Current & Overheat,85.30000000000001,108.0
2025-12-31,16:56:23,nandi_2,Overheat,72.8,108.0
2025-12-31,16:57:23,nandi_2,Overheat,4.0,107.2
2025-12-31,16:58:23,nandi_2,Overheat,46.7,106.10000000000001
2025-12-31,16:59:27,nandi_2,High Current & Overheat,85.10000000000001,106.4
2025-12-31,17:00:27,nandi_2,High Current & Overheat,87.2,106.80000000000001
2025-12-31,17:01:27,nandi_2,Overheat,67.60000000000001,107.2
2025-12-31,17:02:27,nandi_2,High Current & Overheat,105.2,107.5
2025-12-31,17:03:27,nandi_2,Overheat,79.10000000000001,107.5
2025-12-31,17:04:27,nandi_2,Overheat,68.7,107.7
2025-12-31,17:05:27,nandi_2,High Current & Overheat,92.4,107.9
2025-12-31,17:06:28,nandi_2,Overheat,74.5,108.5
2025-12-31,17:07:28,nandi_2,Overheat,60.800000000000004,108.7
2025-12-31,17:08:28,nandi_2,Overheat,62.6,109.2
2025-12-31,17:09:28,nandi_2,High Current & Overheat,82.0,109.4
2025-12-31,17:10:29,nandi_2,Overheat,12.4,109.30000000000001
2025-12-31,17:11:30,nandi_2,Overheat,8.4,108.10000000000001
2025-12-31,17:12:30,nandi_2,Overheat,39.5,108.10000000000001
2025-12-31,17:13:31,nandi_2,Overheat,77.80000000000001,108.7
2025-12-31,17:14:31,nandi_2,Overheat,46.900000000000006,109.2
2025-12-31,17:15:32,nandi_2,Overheat,13.4,109.30000000000001
2025-12-31,17:16:32,nandi_2,Overheat,79.60000000000001,108.30000000000001
2025-12-31,17:23:09,nandi_2,Overheat,2.5,101.30000000000001
2025-12-31,17:24:09,nandi_2,Overheat,2.8000000000000003,100.4
2025-12-31,17:25:09,nandi_2,Overheat,2.7,99.30000000000001
2025-12-31,17:30:05,nandi_2,Overheat,2.6,94.0
2025-12-31,17:31:06,nandi_2,Overheat,63.7,95.0
2025-12-31,17:32:07,nandi_2,Overheat,76.60000000000001,96.60000000000001
2025-12-31,17:33:07,nandi_2,Overheat,73.5,97.7
2025-12-31,17:34:07,nandi_2,Overheat,10.9,98.0
2025-12-31,17:35:07,nandi_2,High Current & Overheat,120.30000000000001,100.4
2025-12-31,17:36:07,nandi_2,Overheat,8.4,103.0
2025-12-31,17:37:07,nandi_2,High Current & Overheat,94.7,102.10000000000001
2025-12-31,17:38:07,nandi_2,Overheat,68.5,101.10000000000001
2025-12-31,17:39:08,nandi_2,Overheat,79.9,100.7
2025-12-31,17:40:08,nandi_2,High Current & Overheat,93.2,101.30000000000001
2025-12-31,17:41:09,nandi_2,Overheat,73.4,102.2
2025-12-31,17:42:11,nandi_2,High Current & Overheat,98.10000000000001,103.0
2025-12-31,17:43:12,nandi_2,Overheat,47.900000000000006,103.4
2025-12-31,17:44:12,nandi_2,High Current & Overheat,148.9,103.60000000000001
2025-12-31,17:45:12,nandi_2,Overheat,72.3,105.60000000000001
2025-12-31,17:46:13,nandi_2,Overheat,37.800000000000004,105.9
2025-12-31,17:47:13,nandi_2,High Current & Overheat,93.5,105.10000000000001
2025-12-31,17:48:13,nandi_2,High Current & Overheat,101.10000000000001,105.30000000000001
2025-12-31,17:49:13,nandi_2,Overheat,56.1,106.10000000000001
2025-12-31,17:50:13,nandi_2,Overheat,71.8,107.0
2025-12-31,17:51:13,nandi_2,Overheat,54.400000000000006,107.60000000000001
2025-12-31,17:52:13,nandi_2,Overheat,74.4,108.30000000000001
2025-12-31,17:53:13,nandi_2,Overheat,70.9,108.80000000000001
2025-12-31,17:54:14,nandi_2,Overheat,66.5,109.5
2025-12-31,17:55:15,nandi_2,Overheat,47.900000000000006,110.0
2025-12-31,17:56:15,nandi_2,Overheat,47.900000000000006,110.0
2025-12-31,17:57:15,nandi_2,Overheat,67.7,110.2
2025-12-31,17:58:15,nandi_2,Overheat,20.8,110.0
2025-12-31,17:59:15,nandi_2,Overheat,17.7,108.7
2025-12-31,18:01:20,nandi_2,Overheat,2.8000000000000003,105.9
2025-12-31,18:02:20,nandi_2,High Current & Overheat,98.4,106.60000000000001
2025-12-31,18:03:20,nandi_2,Overheat,42.1,109.5
2025-12-31,18:06:41,nandi_2,Overheat,2.9000000000000004,104.5
2025-12-31,18:07:41,nandi_2,Overheat,68.3,102.80000000000001
2025-12-31,18:08:42,nandi_2,High Current & Overheat,96.9,103.60000000000001
2025-12-31,18:09:42,nandi_2,Overheat,48.400000000000006,104.80000000000001
2025-12-31,18:10:42,nandi_2,High Current & Overheat,106.4,105.80000000000001
2025-12-31,18:11:43,nandi_2,Overheat,56.0,106.7
2025-12-31,18:12:43,nandi_2,High Current & Overheat,92.2,107.10000000000001
2025-12-31,18:13:44,nandi_2,Overheat,23.200000000000003,107.60000000000001
2025-12-31,18:15:16,nandi_2,High Current & Overheat,90.30000000000001,108.0
2025-12-31,18:16:16,nandi_2,High Current & Overheat,82.2,108.2
2025-12-31,18:17:16,nandi_2,Overheat,41.800000000000004,108.2
2025-12-31,18:18:16,nandi_2,Overheat,64.8,108.7
2025-12-31,18:19:16,nandi_2,Overheat,37.0,109.10000000000001
2025-12-31,18:20:16,nandi_2,Overheat,42.900000000000006,108.7
2025-12-31,18:21:16,nandi_2,Overheat,54.900000000000006,109.0
2025-12-31,18:22:16,nandi_2,Overheat,57.400000000000006,109.5
2025-12-31,18:23:16,nandi_2,High Current & Overheat,117.2,109.80000000000001
2025-12-31,18:24:17,nandi_2,Overheat,52.400000000000006,110.0
2025-12-31,18:25:17,nandi_2,High Current & Overheat,83.2,110.30000000000001
2025-12-31,18:26:17,nandi_2,Overheat,48.5,110.4
2025-12-31,18:27:17,nandi_2,Overheat,47.1,110.7
2025-12-31,18:28:17,nandi_2,Overheat,49.800000000000004,111.0
2025-12-31,18:29:17,nandi_2,Overheat,26.0,111.2
2025-12-31,18:30:24,nandi_2,High Current & Overheat,90.4,111.2
2025-12-31,18:31:24,nandi_2,Overheat,22.900000000000002,111.5
2025-12-31,18:32:25,nandi_2,Overheat,52.5,111.60000000000001
2025-12-31,18:33:25,nandi_2,High Current & Overheat,92.5,111.9
2025-12-31,18:34:25,nandi_2,Overheat,75.3,112.2
2025-12-31,18:35:26,nandi_2,Overheat,56.7,112.2
2025-12-31,18:36:26,nandi_2,Overheat,57.400000000000006,112.2
2025-12-31,18:37:26,nandi_2,Overheat,66.5,112.2
2025-12-31,18:38:26,nandi_2,Overheat,68.9,112.2
2025-12-31,18:39:26,nandi_2,Overheat,56.300000000000004,112.2
2025-12-31,18:40:26,nandi_2,Overheat,5.7,112.10000000000001
2025-12-31,19:08:01,nandi_3,High Current,1152.7,-2529.2000000000003
2026-01-02,14:09:06,nandi_3,High Current,1233.1000000000001,-2218.0
2026-01-02,14:10:06,nandi_3,High Current & Overheat,4808.400000000001,2247.2000000000003
2026-01-02,14:10:28,nandi_3,High Current,1730.1000000000001,-865.8000000000001
2026-01-02,14:11:28,nandi_3,High Current & Overheat,3067.2000000000003,1677.1000000000001
2026-01-02,14:12:28,nandi_3,High Current,5446.3,-866.3000000000001
2026-01-02,14:13:28,nandi_3,High Current,5663.5,-1405.5
2026-01-02,14:14:28,nandi_3,High Current & Overheat,2974.7000000000003,2714.7000000000003
2026-01-02,14:15:28,nandi_3,High Current & Overheat,1334.4,248.0
2026-01-02,14:16:28,nandi_3,High Current,5561.3,-1013.5
2026-01-02,14:17:28,nandi_3,High Current,1308.5,-725.4000000000001
2026-01-02,14:18:28,nandi_3,High Current & Overheat,1269.3000000000002,2565.8
2026-01-02,14:19:28,nandi_3,High Current,386.0,-1665.4
2026-01-02,14:20:28,nandi_3,High Current,2873.1000000000004,-419.1
2026-01-02,14:21:28,nandi_3,High Current & Overheat,2757.0,826.9000000000001
2026-01-02,14:22:29,nandi_3,High Current & Overheat,5807.1,2176.2000000000003
2026-01-02,14:23:29,nandi_3,High Current,5168.400000000001,-307.3
2026-01-02,14:24:29,nandi_3,High Current,1738.6000000000001,-2015.4
2026-01-02,14:25:29,nandi_3,High Current,168.5,-1854.2
2026-01-02,14:26:29,nandi_3,High Current & Overheat,2781.1000000000004,1950.7
